,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,label_rural,label_suburban,label_urban,coordinates,closest_water,group_C,group_E,group_N,group_NE,group_NW,group_S,group_SE,group_SW,group_W
1709,8731900340,6/23/2014,264000,3,1.75,1760,7482,1,NO,NONE,Good,8,1760,0,1966,0,98023,47.3129,-122.369,2000,7500,0,1,0,"(47.7657, -122.29)",2.073640351,0,0,0,0,0,0,0,1,0
1710,5088500310,3/12/2015,435000,3,2,2660,16677,1,NO,NONE,Average,9,2210,450,1990,0,98038,47.3689,-122.055,2660,11355,0,1,0,"(47.5487, -122.272)",19.43408892,1,0,0,0,0,0,0,0,0
1711,1823059205,6/4/2014,200000,3,1.5,2060,15837,1.5,NO,NONE,Average,6,2060,0,1903,,98055,47.4819,-122.223,2190,8549,0,1,0,"(47.5593, -122.3)",2.235996809,0,0,0,0,0,0,0,0,1
1712,225039082,5/14/2014,620000,5,2.5,2540,3832,2,NO,NONE,Very Good,8,1760,780,1929,0,98117,47.6848,-122.398,2000,5289,0,0,1,"(47.5424, -122.168)",2.138063279,0,0,0,0,1,0,0,0,0
1713,5021900140,11/20/2014,1680000,5,4.25,4830,11466,2,NO,NONE,Average,10,3720,1110,2014,0,98040,47.5774,-122.222,2180,11017,0,1,0,"(47.5784, -122.226)",0.844984496,0,0,0,0,1,0,0,0,0
1714,7883603750,12/9/2014,337000,3,1.75,1400,6000,1,NO,NONE,Good,7,700,700,1919,,98108,47.5283,-122.321,1030,6000,0,0,1,"(47.7673, -122.1)",4.38282499,0,0,0,0,0,0,0,0,1
1715,8081500060,10/1/2014,1930000,4,3.25,4280,20296,2,,NONE,Good,11,4280,0,1984,0,98004,47.6377,-122.212,3420,16351,0,1,0,"(47.4568, -122.146)",1.375787484,0,0,0,0,1,0,0,0,0
1716,8099900260,5/28/2014,544500,4,2.5,2230,10414,1,NO,NONE,Very Good,7,1450,780,1974,0,98075,47.5816,-122,1960,10240,0,1,0,"(47.6637, -122.346)",4.682290852,0,0,1,0,0,0,0,0,0
1717,913000340,1/2/2015,252000,1,1,680,1638,1,,EXCELLENT,Poor,6,680,0,1910,1992,98116,47.5832,-122.399,1010,3621,0,0,1,"(47.7654, -122.297)",2.641098955,0,0,0,0,1,0,0,0,0
1718,2115200160,6/5/2014,445000,4,2.5,2340,3784,2,NO,NONE,Average,8,2340,0,2008,0,98106,47.535,-122.348,1730,4000,0,0,1,"(47.6416, -122.355)",3.56626575,0,0,0,0,0,0,0,0,1
1719,5095600310,7/25/2014,379500,3,2.25,2070,14196,2,NO,NONE,Average,7,2070,0,1989,0,98059,47.4617,-122.07,1550,13860,0,1,0,"(47.4977, -122.226)",10.43097413,1,0,0,0,0,0,0,0,0
1720,5402100045,3/11/2015,189950,4,2,1910,4225,1,NO,NONE,Good,6,910,1000,1919,,98001,47.3084,-122.234,1060,4800,0,1,0,"(47.6878, -122.215)",8.220806749,0,0,0,0,0,0,0,1,0
1721,2258500049,6/2/2014,469000,3,1,950,4250,1.5,NO,NONE,Very Good,6,950,0,1948,0,98122,47.609,-122.307,2130,5120,0,0,1,"(47.5305, -122.351)",2.37221607,0,0,0,0,1,0,0,0,0
1723,4309720160,11/7/2014,785000,3,2.5,2930,33981,2,NO,AVERAGE,Average,9,2930,0,2000,0,98059,47.5151,-122.12,3720,35230,0,1,0,"(47.2939, -122.368)",5.527920386,1,0,0,0,0,0,0,0,0
1724,1843100070,2/10/2015,372000,4,2.75,2610,8967,2,NO,NONE,Good,8,2610,0,1990,,98042,47.3747,-122.124,2390,7852,0,1,0,"(47.6453, -121.912)",15.19030719,1,0,0,0,0,0,0,0,0
1725,4307350520,2/25/2015,445000,5,3,3880,7180,2,NO,NONE,Average,7,3880,0,2004,,98056,47.4797,-122.179,2160,4793,0,1,0,"(47.4464, -122.123)",4.080051645,0,0,0,0,0,0,0,0,1
1726,5561401260,10/14/2014,508000,4,2.25,3320,53392,2,NO,NONE,Good,8,2000,1320,1986,0,98027,47.4724,-122.014,3230,43129,0,1,0,"(47.3996, -122.203)",10.3766525,1,0,0,0,0,0,0,0,0
1727,2883200966,3/18/2015,780000,5,1.5,1940,4800,2,,NONE,Average,8,1940,0,1905,0,98103,47.6845,-122.332,1750,4800,0,0,1,"(47.652, -122.2)",4.685134319,0,0,0,0,1,0,0,0,0
1728,7214800240,3/16/2015,541100,4,2.25,2510,9800,2,NO,NONE,Average,9,2510,0,1978,0,98072,47.753,-122.145,2440,11000,0,1,0,"(47.7115, -122.355)",8.186819196,0,0,0,0,1,0,0,0,0
1729,3629920860,1/5/2015,729000,4,2.5,2660,5608,2,NO,NONE,Average,9,2660,0,2003,0,98029,47.5449,-121.995,3010,5608,0,1,0,"(47.651, -122.341)",5.469232177,1,0,0,0,0,0,0,0,0
1730,1320069179,11/4/2014,397000,3,2,1710,134489,1,,AVERAGE,Very Good,7,1710,0,1952,0,98022,47.2207,-121.984,1700,63823,1,0,0,"(47.7319, -122.132)",29.44831418,0,0,0,0,0,1,0,0,0
1731,9424400200,5/15/2014,451555,2,1,1320,4520,1,NO,FAIR,Average,6,1320,0,1912,1971,98116,47.5655,-122.394,1420,4560,0,0,1,"(47.3069, -122.013)",0.942876914,0,0,0,0,0,0,0,0,1
1732,3500100189,6/30/2014,300000,2,1,960,8153,1,NO,NONE,Average,6,960,0,1947,0,98155,47.7341,-122.3,1160,8199,0,1,0,"(47.7768, -122.361)",1.125994586,0,0,0,0,1,0,0,0,0
1733,2787720140,4/7/2015,416000,3,2.5,1790,11542,1,NO,NONE,Very Good,7,1190,600,1969,0,98059,47.5124,-122.16,1790,9131,0,1,0,"(47.6367, -122.059)",3.724563713,0,0,0,0,0,0,0,0,1
1734,3856904740,10/21/2014,490000,2,1,950,3060,1,NO,NONE,Average,6,810,140,1925,,98105,47.6698,-122.323,1510,3780,0,0,1,"(47.3045, -122.378)",4.009785493,0,0,0,0,1,0,0,0,0
1735,254000445,1/29/2015,480000,6,3.75,2940,5054,2,NO,NONE,Average,7,2940,0,1942,2003,98146,47.5122,-122.385,1530,5320,0,1,0,"(47.5347, -122.38)",0.967951968,0,0,0,0,0,0,0,0,1
1736,6821101837,2/3/2015,368000,2,2,930,1662,1,NO,NONE,Average,7,670,260,2002,,98199,47.6518,-122.4,1780,2343,0,0,1,"(47.6592, -122.393)",2.343971817,0,0,0,0,1,0,0,0,0
1737,5608000700,9/18/2014,1040000,3,2.5,4570,10615,2,,NONE,Average,12,4570,0,1991,0,98027,47.5533,-122.097,3860,11576,0,1,0,"(47.5133, -122.356)",1.523314949,1,0,0,0,0,0,0,0,0
1738,7784400060,1/20/2015,545000,3,2.5,2370,9000,1,NO,GOOD,Good,8,1570,800,1952,0,98146,47.4922,-122.365,2120,9500,0,1,0,"(47.7535, -122.314)",0.472999203,0,0,0,0,0,0,0,0,1
1739,3295610350,3/23/2015,850000,5,2.75,3430,15119,2,NO,NONE,Average,10,3430,0,1998,0,98075,47.5678,-122.032,3430,12045,0,1,0,"(47.4332, -122.167)",2.032134864,0,0,1,0,0,0,0,0,0
1740,3260570260,12/4/2014,550000,4,3.5,3540,4750,2,NO,NONE,Average,10,3540,0,2003,0,98055,47.473,-122.193,3310,5655,0,1,0,"(47.5567, -122.159)",3.895123912,0,0,0,0,0,0,0,0,1
1741,1592000260,2/17/2015,600000,3,2.25,2240,9314,2,NO,NONE,Average,9,2240,0,1984,0,98074,47.6216,-122.032,2240,9314,0,1,0,"(47.3221, -121.903)",2.769648423,0,0,1,0,0,0,0,0,0
1742,8670000060,8/27/2014,535000,4,2.5,2710,12138,1,NO,NONE,Average,8,1700,1010,1968,0,98155,47.7657,-122.29,2390,10052,0,1,0,"(47.2853, -122.265)",1.779966332,0,0,0,0,1,0,0,0,0
1743,8113600004,5/20/2014,599950,3,2.5,2660,4975,2,NO,NONE,Average,8,2660,0,2014,0,98118,47.5487,-122.272,1840,6653,0,0,1,"(47.6453, -122.358)",1.343328594,0,0,0,0,0,0,0,0,1
1744,235000075,7/18/2014,531000,5,2.75,2540,5022,1,,NONE,Good,8,1540,1000,1955,,98108,47.5593,-122.3,2510,5182,0,0,1,"(47.6214, -121.946)",3.60615595,0,0,0,0,0,0,0,0,1
1745,1951700700,6/5/2014,530000,4,2.25,2210,7665,2,NO,NONE,Good,8,2210,0,1968,0,98006,47.5424,-122.168,1960,7903,0,1,0,"(47.6654, -122.137)",2.232498888,0,0,0,0,0,0,0,0,1
1746,1832100030,6/25/2014,597326,4,4,3570,8250,2,NO,NONE,Average,10,2860,710,2015,,98040,47.5784,-122.226,2230,10000,0,1,0,"(47.495, -122.266)",0.793101898,0,0,0,0,1,0,0,0,0
1747,8565000030,4/29/2015,805000,4,2.5,3450,33460,2,NO,NONE,Average,9,3450,0,1997,0,98077,47.7673,-122.1,2820,35250,0,1,0,"(47.7066, -122.359)",11.71876728,0,0,1,0,0,0,0,0,0
1748,2473350710,10/27/2014,390000,4,1.75,2330,8364,1,NO,NONE,Good,8,2330,0,1968,0,98058,47.4568,-122.146,2180,9630,0,1,0,"(47.5726, -122.305)",7.620241277,0,0,0,0,0,0,0,0,1
1749,9521101221,5/19/2014,487250,4,2,1690,3250,1.5,NO,NONE,Average,7,1550,140,1901,0,98103,47.6637,-122.346,1620,3250,0,0,1,"(47.2845, -122.25)",5.302323105,0,0,0,0,1,0,0,0,0
1750,6152900273,9/9/2014,301000,3,1.5,1030,8414,1,NO,NONE,Good,7,1030,0,1967,,98155,47.7654,-122.297,1750,8414,0,1,0,"(47.5613, -122.11)",2.175279705,0,0,0,0,1,0,0,0,0
1751,2721600125,2/5/2015,1180000,5,2.75,2560,5618,1.5,NO,AVERAGE,Average,8,2220,340,1923,,98109,47.6416,-122.355,2740,4000,0,0,1,"(47.5563, -122.28)",5.558628586,0,0,0,0,1,0,0,0,0
1752,1180002378,9/26/2014,299000,4,2.5,1950,3000,2,NO,NONE,Average,7,1950,0,2002,,98178,47.4977,-122.226,1170,6000,0,1,0,"(47.5208, -122.15)",0.549001565,0,0,0,0,0,0,0,0,1
1753,625059051,9/3/2014,2350000,4,2.25,4370,22863,2.5,NO,GOOD,Good,10,3670,?,1907,1994,98033,47.6878,-122.215,2980,22863,0,1,0,"(47.4324, -122.145)",0.837254448,0,0,0,0,1,0,0,0,0
1754,2113700060,10/14/2014,400000,4,2.5,2350,3904,2.5,NO,NONE,Average,7,2350,0,1999,0,98106,47.5305,-122.351,1120,4000,0,0,1,"(47.4961, -122.235)",3.221333716,0,0,0,0,0,0,0,0,1
1755,7016100570,12/1/2014,467500,4,2.5,3160,7210,1,NO,NONE,Good,7,1880,1280,1969,0,98034,47.7368,-122.183,2070,7560,0,1,0,"(47.5644, -122.012)",4.925678906,0,0,0,0,1,0,0,0,0
1756,2944500710,2/20/2015,305000,4,2.5,2430,9103,2,NO,NONE,Average,8,2430,0,1990,0,98023,47.2939,-122.368,2260,8090,0,1,0,"(47.3065, -122.158)",4.069259582,0,0,0,0,0,0,0,1,0
1758,7211340030,4/28/2015,300000,3,1,1010,10168,1,NO,NONE,Average,6,1010,0,1979,,98014,47.6453,-121.912,1180,10318,1,0,0,"(47.7076, -122.337)",12.04198375,0,0,1,0,0,0,0,0,0
1759,2473480520,9/8/2014,327500,3,2.25,1770,8755,1,NO,NONE,Average,8,1330,440,1981,0,98058,47.4464,-122.123,1910,8710,0,1,0,"(47.4407, -122.275)",9.690392249,1,0,0,0,0,0,0,0,0
1760,1722059326,8/5/2014,269000,3,2,1210,7136,1,NO,NONE,Average,7,1210,0,2003,0,98031,47.3996,-122.203,1210,5765,0,1,0,"(47.764, -122.167)",9.373528045,0,0,0,0,0,0,0,0,1
1761,9414100030,3/31/2015,975000,4,3.25,3330,17533,1,NO,AVERAGE,Average,9,1750,1580,1969,0,98033,47.652,-122.2,3340,12798,0,1,0,"(47.7507, -122.237)",1.075031223,0,0,0,0,1,0,0,0,0
1762,8911000030,12/10/2014,355000,3,1,1240,5400,1,NO,NONE,Good,7,1060,180,1940,,98133,47.7115,-122.355,1429,5400,0,0,1,"(47.5459, -121.997)",5.797271942,0,0,0,0,1,0,0,0,0
1763,2264500890,5/8/2014,712000,3,1,1250,4620,1.5,NO,NONE,Good,7,1150,100,1900,0,98103,47.651,-122.341,1900,4400,0,0,1,"(47.6955, -122.287)",4.808443807,0,0,0,0,1,0,0,0,0
1764,2481630200,6/14/2014,883000,4,2.5,2960,41656,2,NO,NONE,Average,10,2960,0,1985,0,98072,47.7319,-122.132,3900,35104,0,1,0,"(47.6255, -122.314)",7.419275584,0,0,1,0,0,0,0,0,0
1765,7299500200,8/15/2014,190000,2,1,840,12252,1,,NONE,Average,6,840,0,1994,0,98010,47.3069,-122.013,1010,11876,0,1,0,"(47.6292, -122.225)",23.93743539,0,0,0,0,0,1,0,0,0
1766,8598900125,4/6/2015,443000,3,1.75,1530,8028,1,NO,NONE,Average,7,1200,330,1967,0,98177,47.7768,-122.361,1530,8028,0,1,0,"(47.612, -122.064)",2.437267538,0,0,0,0,1,0,0,0,0
1767,7504010560,5/9/2014,920000,4,3,3750,11025,2,NO,NONE,Average,10,3750,0,1976,0,98074,47.6367,-122.059,2930,12835,0,1,0,"(47.7477, -122.342)",1.02878068,0,0,1,0,0,0,0,0,0
1768,8732130140,12/22/2014,285000,4,2.25,2150,8250,1,NO,NONE,Good,7,1240,910,1978,0,98023,47.3045,-122.378,2050,7875,0,1,0,"(47.7563, -122.075)",2.699494085,0,0,0,0,0,0,0,1,0
1769,2492200335,4/23/2015,901000,4,3.25,1560,4080,1,NO,NONE,Average,7,1560,0,1916,0,98126,47.5347,-122.38,1370,4080,0,0,1,"(47.7235, -121.958)",1.45648108,0,0,0,0,0,0,0,0,1
1770,2770606602,3/5/2015,552500,3,1.75,2040,5775,1,,NONE,Average,7,1410,630,1958,0,98199,47.6592,-122.393,1360,4400,0,0,1,"(47.5333, -122.392)",2.09749725,0,0,0,0,1,0,0,0,0
1771,7211400990,3/3/2015,256000,2,1,860,5000,1,NO,NONE,Average,6,860,0,1915,1945,98146,47.5133,-122.356,1220,5000,0,1,0,"(47.4979, -122.232)",2.250975682,0,0,0,0,0,0,0,0,1
1772,7148700160,5/12/2014,341000,3,1.5,1720,7119,1.5,NO,NONE,Good,7,1720,0,1952,0,98155,47.7535,-122.314,1590,7616,0,1,0,"(47.6831, -122.373)",2.591843189,0,0,0,0,1,0,0,0,0
1773,984220370,3/26/2015,279000,4,2.25,2090,8941,2,NO,NONE,Average,7,2090,0,1975,0,98058,47.4332,-122.167,1890,7946,0,1,0,"(47.5784, -122.393)",8.700745194,0,0,0,0,0,0,0,0,1
1774,2600000510,7/26/2014,686000,4,2.25,2130,10650,2,NO,NONE,Good,8,2130,0,1977,,98006,47.5567,-122.159,3380,10050,0,1,0,"(47.4522, -122.208)",2.559298664,0,0,0,0,0,0,0,0,1
1775,7123400045,5/23/2014,225000,2,1,1300,11867,1.5,NO,NONE,Good,6,1300,0,1975,0,98010,47.3221,-121.903,820,11867,0,1,0,"(47.5654, -122.384)",29.06979154,0,0,0,0,0,1,0,0,0
1776,3751602329,6/27/2014,215500,2,1.75,1220,15600,1,,NONE,Average,6,1220,0,1972,0,98001,47.2853,-122.265,1510,17818,0,1,0,"(47.6738, -122.281)",8.509945529,0,0,0,0,0,0,0,1,0
1777,6819100310,4/14/2015,950000,4,3,2420,4800,1.5,NO,NONE,Average,7,1520,900,1919,0,98119,47.6453,-122.358,1090,3800,0,0,1,"(47.5294, -122.386)",5.144206527,0,0,0,0,1,0,0,0,0
1778,2925079012,11/5/2014,503000,4,2.5,2940,156988,2,NO,AVERAGE,Average,9,1870,1070,1996,0,98014,47.6214,-121.946,2940,71002,1,0,0,"(47.681, -122.361)",9.188662658,0,0,1,0,0,0,0,0,0
1779,7202430060,1/22/2015,780000,3,2.5,2610,7567,2,NO,NONE,Average,9,2610,0,1997,0,98052,47.6654,-122.137,2610,8458,0,1,0,"(47.5071, -122.387)",4.177448453,0,0,0,0,1,0,0,0,0
1780,185000118,2/23/2015,212000,4,2,1880,7500,1,NO,NONE,Very Good,6,980,900,1946,0,98178,47.495,-122.266,1670,14350,0,1,0,"(47.7172, -122.349)",2.299217103,0,0,0,0,0,0,0,0,1
1781,1139000685,7/29/2014,580000,4,2.75,2330,6703,1.5,NO,NONE,Average,7,1710,620,1983,0,98177,47.7066,-122.359,2060,7500,0,1,0,"(47.4136, -122.318)",5.912849933,0,0,0,0,1,0,0,0,0
1782,5312100060,11/11/2014,465000,4,2.5,2200,3141,2,NO,NONE,Average,7,2060,140,1994,0,98144,47.5726,-122.305,1660,3175,0,0,1,"(47.6499, -122.37)",2.584505478,0,0,0,0,1,0,0,0,0
1783,3356404330,11/19/2014,206000,4,2,1720,7560,1,NO,NONE,Average,7,1720,0,1959,0,98001,47.2845,-122.25,1750,7988,0,1,0,"(47.3651, -122.044)",9.217188735,0,0,0,0,0,0,0,1,0
1784,7805460030,2/23/2015,615000,3,2.5,2250,10171,2,NO,NONE,Average,9,2250,0,1987,0,98006,47.5613,-122.11,2440,13390,0,1,0,"(47.3945, -122.313)",1.314112028,1,0,0,0,0,0,0,0,0
1785,1705400055,7/19/2014,519000,4,1,1640,6305,1.5,NO,NONE,Very Good,6,1640,0,1907,,98118,47.5563,-122.28,1590,4816,0,0,1,"(47.5671, -122.157)",2.373957644,0,0,0,0,0,0,0,0,1
1786,3303980520,4/23/2015,1140000,4,3.25,4130,11444,2,NO,NONE,Average,11,4130,0,2001,0,98059,47.5208,-122.15,3720,11431,0,1,0,"(47.2761, -122.152)",4.225066233,0,0,0,0,0,0,0,0,1
1787,2538410140,8/8/2014,330000,5,2.5,2600,3839,2,NO,NONE,Average,7,2600,0,2005,0,98058,47.4324,-122.145,2180,4800,0,1,0,"(47.506, -122.384)",9.673538755,0,0,0,0,0,0,0,0,1
1788,3810000860,5/6/2015,240000,4,1.5,1920,7973,1,NO,NONE,Average,8,1920,0,1955,0,98178,47.4961,-122.235,2020,8840,0,1,0,"(47.5526, -122.102)",1.099305391,0,0,0,0,0,0,0,0,1
1789,8079100370,11/7/2014,574000,3,2,2060,7000,1,NO,NONE,Good,9,2060,?,1988,0,98029,47.5644,-122.012,2110,7000,0,1,0,"(47.6848, -122.326)",3.561833044,1,0,0,0,0,0,0,0,0
1790,2025770560,11/3/2014,930000,4,4.25,5710,24663,2,NO,NONE,Average,11,5710,0,2007,0,98092,47.3065,-122.158,4060,23847,0,1,0,"(47.5875, -122.229)",13.41339574,0,0,0,0,0,0,0,1,0
1792,1138010510,12/12/2014,415000,3,1.5,1490,7275,1,NO,NONE,Average,7,1090,400,1974,0,98034,47.7148,-122.213,1420,7330,0,1,0,"(47.4626, -122.132)",1.626048319,0,0,0,0,1,0,0,0,0
1793,4358700135,11/18/2014,480000,3,2.5,2360,9005,1,NO,NONE,Very Good,7,1340,1020,1929,0,98133,47.7076,-122.337,1520,9005,0,0,1,"(47.6503, -122.338)",4.54846025,0,0,0,0,1,0,0,0,0
1794,4327100045,7/21/2014,300000,5,1,1940,8875,1,NO,NONE,Average,7,1940,0,1957,0,98188,47.4407,-122.275,1380,8875,0,1,0,"(47.6892, -122.378)",5.884744469,0,0,0,0,0,0,0,0,1
1795,6804600550,7/8/2014,439000,4,2.25,2570,9503,2,NO,NONE,Average,8,2570,0,1980,0,98011,47.764,-122.167,1950,9600,0,1,0,"(47.6482, -122.412)",7.553687336,0,0,0,0,1,0,0,0,0
1796,5634500251,3/27/2015,450000,3,1,1160,36831,1,NO,NONE,Average,7,1160,0,1938,0,98028,47.7507,-122.237,1800,15640,0,1,0,"(47.4017, -122.321)",2.111920502,0,0,0,0,1,0,0,0,0
1798,3629920140,4/7/2015,477000,3,2.25,1260,3000,2,NO,NONE,Average,7,1260,0,2003,,98029,47.5459,-121.997,1630,3023,0,1,0,"(47.4285, -122.345)",5.284029211,1,0,0,0,0,0,0,0,0
1799,6844703410,9/24/2014,587500,4,2.25,1780,6120,1,NO,NONE,Average,8,1310,470,1951,0,98115,47.6955,-122.287,1780,6120,0,0,1,"(47.7167, -122.17)",1.223523996,0,0,0,0,1,0,0,0,0
1800,1337300070,9/24/2014,1320000,4,2.25,3180,6105,2,,NONE,Average,10,3180,0,1905,0,98112,47.6255,-122.314,3180,6029,0,0,1,"(47.5293, -122.272)",4.010859581,0,0,0,0,1,0,0,0,0
1801,9290900160,9/11/2014,1430000,4,2.5,3380,27589,2,NO,NONE,Average,10,3380,0,1966,0,98004,47.6292,-122.225,3390,20075,0,1,0,"(47.7679, -122.308)",1.771430376,0,0,0,0,1,0,0,0,0
1802,2251500270,4/13/2015,700000,4,2.25,2690,15000,2,NO,NONE,Average,9,1890,800,1978,0,98074,47.612,-122.064,2670,15030,0,1,0,"(47.3717, -122.104)",0.564800041,0,0,1,0,0,0,0,0,0
1803,414100295,6/23/2014,275000,2,1,1180,6552,1,NO,NONE,Good,6,1180,0,1949,0,98133,47.7477,-122.342,1070,7200,0,0,1,"(47.3576, -122.016)",4.424716262,0,0,0,0,1,0,0,0,0
1804,1771110640,6/24/2014,367500,3,1,1660,11783,1,,NONE,Good,7,1160,500,1978,0,98077,47.7563,-122.075,1320,10541,0,1,0,"(47.5653, -122.146)",12.3932576,0,0,1,0,0,0,0,0,0
1805,808300550,5/5/2015,453250,4,2.5,2260,6300,2,NO,NONE,Average,7,2260,0,2001,0,98019,47.7235,-121.958,2300,6300,1,0,0,"(47.7161, -122.014)",12.87125739,0,0,1,0,0,0,0,0,0
1806,4322500055,4/17/2015,607000,5,1.75,1910,5428,1,NO,NONE,Average,8,1390,520,1954,0,98136,47.5333,-122.392,1820,5900,0,0,1,"(47.6273, -122.123)",0.925870862,0,0,0,0,0,0,0,0,1
1807,3810000565,7/2/2014,255000,4,2,2430,8960,1,NO,NONE,Average,7,1430,1000,1960,,98178,47.4979,-122.232,2430,8960,0,1,0,"(47.5866, -122.171)",0.799124581,0,0,0,0,0,0,0,0,1
1808,461002025,5/1/2015,501000,2,2,1300,2500,1,NO,NONE,Good,7,770,530,1926,0,98117,47.6831,-122.373,1160,5000,0,0,1,"(47.5319, -122.386)",3.546791429,0,0,0,0,1,0,0,0,0
1809,8559900140,3/31/2015,450000,3,1,1060,4650,1,NO,NONE,Average,7,910,150,1950,0,98116,47.5784,-122.393,1480,4750,0,0,1,"(47.584, -122.077)",2.221530774,0,0,0,0,1,0,0,0,0
1810,8899210320,8/20/2014,360000,3,2.25,2200,8000,2,NO,NONE,Average,8,2200,0,1981,0,98055,47.4522,-122.208,2170,8000,0,1,0,"(47.5846, -122.383)",5.636437313,0,0,0,0,0,0,0,0,1
1811,952002765,11/14/2014,460000,4,1.75,1720,3050,1.5,NO,NONE,Very Good,7,1040,680,1929,0,98116,47.5654,-122.384,1570,6100,0,0,1,"(47.4787, -122.23)",1.568516947,0,0,0,0,0,0,0,0,1
1812,7101100055,3/3/2015,753000,3,1.75,2360,8290,1,NO,NONE,Good,7,1180,1180,1950,0,98115,47.6738,-122.281,1880,7670,0,0,1,"(47.6955, -122.183)",1.684520044,0,0,0,0,1,0,0,0,0
1813,3013300510,5/6/2015,389950,2,1,820,4234,1,NO,FAIR,Average,6,820,0,1951,0,98136,47.5294,-122.386,1550,4236,0,0,1,"(47.7252, -122.331)",0.719153888,0,0,0,0,0,0,0,0,1
1814,1623300765,5/6/2014,469000,2,1,1030,4400,1,NO,NONE,Average,7,1030,0,1924,0,98117,47.681,-122.361,1400,4200,0,0,1,"(47.7367, -122.195)",4.310521315,0,0,0,0,1,0,0,0,0
1815,9322800260,9/12/2014,550000,4,1.75,2030,5688,2,NO,EXCELLENT,Good,9,1730,300,1939,0,98146,47.5071,-122.387,2320,11107,0,1,0,"(47.46100000000001, -122.0)",0.389132426,0,0,0,0,0,0,0,0,1
1816,6141600140,9/4/2014,565000,5,3.5,2700,11675,1.5,,AVERAGE,Good,6,1950,750,1948,0,98133,47.7172,-122.349,2160,8114,0,0,1,"(47.6059, -122.307)",5.17223904,0,0,0,0,1,0,0,0,0
1817,9315300260,5/21/2014,189650,2,1.75,1100,7600,1,NO,NONE,Average,6,1100,0,1980,0,98198,47.4136,-122.318,1230,7350,0,1,0,"(47.308, -122.209)",2.293478118,0,0,0,0,0,0,0,0,1
1818,7015200335,6/19/2014,1530000,4,3.25,3620,5131,2,NO,GOOD,Good,11,2350,1270,1927,0,98119,47.6499,-122.37,2550,5174,0,0,1,"(47.5707, -122.394)",4.108965603,0,0,0,0,1,0,0,0,0
1819,1545806510,8/20/2014,260000,3,1.75,1340,8000,1,NO,NONE,Average,7,1340,0,1980,0,98038,47.3651,-122.044,1690,8000,0,1,0,"(47.6825, -122.19)",20.29715483,1,0,0,0,0,0,0,0,0
1820,8643200055,6/1/2014,243000,3,1.75,1790,12000,1,NO,NONE,Average,7,1040,750,1960,0,98198,47.3945,-122.313,1840,12000,0,1,0,"(47.7366, -122.319)",1.212273734,0,0,0,0,0,0,0,0,1
1821,7855000550,12/1/2014,1100000,4,2.5,3830,13800,1,NO,EXCELLENT,Good,9,2030,1800,1969,0,98006,47.5671,-122.157,3460,9875,0,1,0,"(47.7508, -122.175)",2.928435178,0,0,0,0,1,0,0,0,0
1822,1313500070,8/20/2014,249000,3,1.5,1580,7200,1,NO,NONE,Good,7,1080,500,1976,0,98092,47.2761,-122.152,1580,7470,0,1,0,"(47.5133, -122.031)",15.3728093,0,0,0,0,0,0,0,1,0
1823,290000055,5/16/2014,720000,2,1,2020,7200,1,NO,GOOD,Good,7,1700,320,1947,0,98146,47.506,-122.384,2020,7200,0,1,0,"(47.5932, -122.058)",0.349686653,0,0,0,0,0,0,0,0,1
1824,4139460200,3/25/2015,905000,4,2.5,3330,9557,2,NO,NONE,Average,10,3330,0,1995,0,98006,47.5526,-122.102,3360,9755,0,1,0,"(47.5933, -122.075)",1.907235137,1,0,0,0,0,0,0,0,0
1825,3931900295,4/23/2015,824500,4,2.5,2610,3500,1.5,NO,NONE,Very Good,7,1610,1000,1927,,98115,47.6848,-122.326,1820,3900,0,0,1,"(47.6916, -122.214)",4.238263656,0,0,0,0,1,0,0,0,0
1826,7365600070,6/24/2014,762500,4,2.75,2610,8760,1,NO,NONE,Good,8,1760,850,1978,0,98040,47.5875,-122.229,2550,10376,0,1,0,"(47.4913, -122.154)",0.595402692,0,0,0,0,1,0,0,0,0
1827,9274200320,4/13/2015,580000,3,2.5,1740,1280,3,NO,AVERAGE,Average,8,1740,0,2008,0,98116,47.589,-122.387,1740,1308,0,0,1,"(47.4834, -122.182)",3.483369299,0,0,0,0,1,0,0,0,0
1828,8856920260,8/18/2014,380000,3,2,1840,8580,1,,NONE,Average,8,1840,0,1990,0,98058,47.4626,-122.132,2190,8580,0,1,0,"(47.6873, -122.333)",8.07468762,1,0,0,0,0,0,0,0,0
1829,4083306175,4/1/2015,805000,3,1.75,1080,3200,1,NO,NONE,Good,7,880,200,1926,0,98103,47.6503,-122.338,1780,5200,0,0,1,"(47.4805, -122.178)",4.584714081,0,0,0,0,1,0,0,0,0
1830,7588700204,7/16/2014,520000,4,1.75,1240,4532,1.5,NO,NONE,Good,7,1240,0,1944,0,98117,47.6892,-122.378,1260,4468,0,0,1,"(47.4169, -122.168)",3.570138864,0,0,0,0,1,0,0,0,0
1831,3271800295,2/3/2015,1570000,5,4.5,5620,5800,3,NO,GOOD,Average,11,4700,920,1999,0,98199,47.6482,-122.412,2360,5800,0,0,1,"(47.506, -122.331)",2.431323035,0,0,0,0,1,0,0,0,0
